Gender,balance,income,DPD
M,430.4906483,39921.13691,21
M,1352.995532,34089.03318,52
F,1040.880212,19427.81424,7
M,1305.774698,34412.11637,38
M,1294.761706,37712.3869,0
F,583.295482,23694.36737,11
F,1409.299178,21508.50151,59
M,886.2166288,40486.85944,32
M,515.6197997,39638.63963,17
M,1866.304653,58710.88765,52
M,657.7057207,41224.79688,50
M,270.2243329,49128.03714,19
M,953.3917889,20749.33816,28
M,630.2207789,24919.18388,31
F,2024.66017,9663.788159,111
F,497.0569883,23119.13503,6
M,48.72556296,37957.90214,36
M,440.0245428,49358.42579,41
M,1217.94866,43996.014,59
F,1203.98226,21524.31842,43
F,1493.873562,15626.65942,3
M,0,48025.61685,34
M,1204.954348,47167.9385,24
M,945.6697175,39928.2439,58
F,807.5955718,16926.37334,24
M,514.3815273,20632.26812,28
M,1493.357435,51510.14807,5
M,738.2214298,25184.46731,0
F,451.9124615,22316.26132,7
M,997.0278823,35591.38727,15
M,1082.074394,30627.46169,57
F,1001.348886,19314.92233,34
M,1058.627514,49380.07843,53
M,245.3464925,42703.01867,59
M,579.3818249,32296.2634,54
M,1180.935714,35352.1518,0
M,969.0830285,45192.33896,12
M,0,44561.32545,23
F,714.1754997,19995.8564,49
M,0,36379.51885,11
F,100.8507591,17315.13019,8
M,1856.530876,33498.83452,25
M,620.4573093,41059.0965,29
M,1815.79252,31632.58386,107
M,1508.145014,31101.08122,5
M,1170.916976,38712.4201,5
M,2063.571934,37372.75849,117
F,284.8415772,20477.83723,11
M,878.4461099,29561.78308,27
F,1740.768306,18161.24408,93
M,1994.395066,44794.3375,87
M,1290.179212,42813.97517,48
M,441.3369832,55970.92336,20
F,1790.413725,22953.43108,30
M,821.2504797,68721.97447,35
M,341.0403786,40255.4676,11
M,216.9616918,31742.99445,27
M,48.23798999,37536.36143,5
M,501.3606578,49897.30073,36
M,267.416625,24154.5098,26
M,623.6184284,54008.19583,47
M,752.7393782,38671.78599,30
M,0,38665.87024,27
M,413.1145947,63793.55763,48
M,895.4392232,26138.10122,54
F,127.6633751,13942.24412,0
M,1361.735791,50322.35532,81
M,592.6115176,55124.8645,24
F,947.850997,22047.92056,17
M,784.1715748,47322.68911,48
M,952.3111521,21990.09147,58
M,448.2635314,26350.87102,33
M,316.1240081,37322.93156,36
F,1246.117198,9846.702644,17
M,680.7064686,42316.40311,34
M,1208.304376,38461.04654,42
M,1292.430211,50990.57717,64
M,663.6101987,48089.52055,38
M,435.5922002,38830.51802,49
M,579.193281,36181.81276,58
F,819.0310647,22092.7223,26
M,603.0203998,51229.78847,59
F,2654.322576,21930.38888,104
F,0,23274.97616,37
F,1487.043545,21412.35155,19
M,1466.772192,46875.08354,38
M,1168.488567,40615.56669,38
F,592.2969458,19744.97839,23
F,1255.973891,21757.67639,49
M,389.792381,53685.47315,14
M,604.304327,38758.54553,1
M,940.3923997,33874.81453,51
M,329.5189766,38150.63493,7
M,1465.027032,18600.2135,38
F,1817.280072,20751.43242,58
F,1055.063798,16174.20638,54
F,536.0102178,23587.49408,29
M,817.4743281,41994.92534,4
M,1244.563566,36157.81847,43
M,983.1275713,19985.60143,6
M,644.8002553,32298.30857,15
M,896.9814679,35755.74845,4
M,527.2715744,41573.98191,48
M,0,51122.51562,22
F,1427.940531,12666.26077,46
F,1262.480766,15636.25736,9
M,1283.278483,46335.83606,38
M,489.5199137,22750.69218,20
M,887.2014361,41641.45357,10
M,328.0130111,38500.3996,46
F,1521.494949,18018.90434,17
M,326.0381126,25498.01353,11
M,1816.973502,29897.18181,5
M,1534.007005,35566.26707,53
F,1657.113859,10852.29313,18
M,1270.456976,36092.5871,31
M,560.5146192,25254.04166,30
M,0,28490.77146,30
M,697.9327582,35706.66135,3
M,1420.50748,37437.7379,49
M,695.6690098,36977.64019,57
F,212.8213685,24515.97547,23
F,929.41113,23236.75175,23
M,1676.114799,25317.17139,40
M,571.9599418,24932.00592,54
M,355.0163312,36327.87701,20
F,1315.421445,21650.41516,12
F,1006.994109,17834.06419,45
M,332.6741696,22938.59315,12
M,1622.499039,39228.54143,65
M,0,26394.54536,20
M,1131.602054,19893.77231,10
M,0,44981.15029,8
M,1493.742248,32742.85821,41
M,47.42347928,29567.85743,38
M,153.7126336,54331.52977,1
M,458.997387,21165.86648,14
F,1260.828176,22372.2875,24
F,1080.477662,18741.31686,56
M,1814.105649,32977.90862,53
F,1739.837812,21593.01285,26
M,0,50496.47372,44
M,983.4906792,20828.53065,29
M,0,28176.11886,3
F,138.9063092,13005.89515,24
M,870.3479659,42397.09982,0
F,584.4864011,14017.39055,27
F,1508.701776,25338.26469,22
F,1282.474952,25304.58644,53
M,521.736728,28401.49746,14
M,1150.677712,38342.28906,20
F,1010.848591,16428.75455,20
F,1746.297372,24536.55387,51
M,1382.268993,19023.99621,29
M,499.8186019,31335.96076,40
M,339.6768042,43308.9659,13
M,253.6301022,50236.50518,45
M,690.1857313,32761.22721,58
M,743.0525534,33556.01649,26
M,736.4955216,49119.34782,50
F,584.5180962,19624.58866,51
F,1276.685083,19282.43592,99
M,399.8771607,47291.01589,21
M,182.23872,45937.97688,13
M,743.6661697,37542.58034,52
M,731.1016272,26655.41471,42
M,615.7266574,38687.11522,13
M,499.1491489,56343.61044,29
M,785.0335169,45598.9154,45
F,969.252341,16864.04349,28
M,841.4900639,43371.92444,6
M,181.1714826,35175.90354,58
M,811.5963666,38323.72387,11
M,1625.639876,65026.73893,39
M,962.223838,43974.05687,34
M,617.0250542,33369.08936,26
F,478.9236749,19730.18516,12
M,1017.749721,30227.86323,58
M,708.5001616,35086.90492,24
M,423.4079473,40844.34151,50
M,0,29775.15887,33
F,935.693635,25362.32188,16
M,0,51719.37487,56
F,1757.845459,17426.51971,26
M,733.5453865,30638.21619,15
F,1050.409386,16746.06282,34
M,25.80037667,44091.68791,1
M,646.0812402,36686.95945,29
M,695.4717672,25544.89204,47
M,536.5174942,28629.46367,51
M,542.2771433,52447.21934,12
M,811.7699461,46076.30224,33
F,911.7608245,21082.55279,48
M,621.3034989,50474.97901,34
M,549.3931277,39131.49488,58
M,929.2971542,42503.40972,40
M,154.6639204,44714.37168,40
M,36.23504123,49075.98156,18
M,718.5952536,39157.78993,39
M,379.1003606,31350.92863,22
M,904.3357112,30890.74555,32
M,1028.964342,18701.40959,17
M,343.4938298,67930.34362,59
M,375.7993192,21297.58462,11
F,502.2610869,13572.74891,5
F,1231.558825,15727.66963,47
M,456.8715128,54894.16445,37
F,1112.129919,22709.43345,2
M,1063.712861,36475.09799,34
F,895.8232449,19825.6299,49
M,1407.092142,43677.97642,20
M,418.4983441,29856.47168,39
M,684.9062972,14756.99835,28
M,650.04611,46137.93297,55
M,495.4211542,26740.76901,25
M,698.90513,27001.5539,48
M,847.7729672,42193.59756,35
M,1185.159734,35793.34852,21
M,1315.609131,54833.05552,7
M,0,32809.33479,27
M,629.087771,32296.93165,7
M,326.6700185,50562.49033,44
M,0,35775.31693,19
M,949.2823724,26960.74276,1
M,1077.733083,50334.85412,30
M,1256.18673,31706.17856,48
M,1356.729836,37664.03739,20
M,564.1282921,37695.77537,21
M,793.9709695,41931.58535,51
F,412.3886362,9892.127549,45
F,810.6685873,19925.74377,9
F,1273.835776,15593.64168,59
M,1386.668478,56325.44936,50
F,574.6731443,22814.34644,16
F,1614.141638,11334.29247,38
M,0,45642.76194,6
M,949.9967068,32676.23075,24
F,618.7567523,18297.32777,5
M,1408.176119,47496.16431,41
M,465.9198784,41133.94856,51
M,952.9278193,44894.44293,11
F,17.6095776,13739.7546,22
F,989.8845974,23416.50047,54
F,1817.171176,24601.03749,15
M,746.8365105,41294.45225,24
M,549.0649295,58539.41427,51
F,993.0495382,20538.54574,58
F,1447.418108,16658.42409,39
F,598.2181944,19794.57641,0
F,79.9899964,14390.81312,42
M,641.2545874,31306.53484,19
F,562.8376983,25068.04645,27
F,448.2432107,23540.89103,0
F,1134.696572,20068.01855,23
M,1649.211607,42148.74388,13
F,817.6766467,22339.88541,6
F,948.1513026,18107.35715,58
F,1180.018086,19871.20674,45
M,761.1876588,54681.82839,19
M,420.4958319,58264.20582,23
F,1841.408534,18000.70468,8
M,102.7214411,13719.35687,22
M,265.5928459,24833.34159,45
M,1558.861075,45255.96711,59
F,220.6595334,20148.57976,46
M,325.8701315,35015.26897,1
M,1272.477386,42671.31859,44
M,906.2310971,46715.23468,38
M,1070.810048,35979.47014,46
F,0,15572.02126,47
M,722.1334868,22669.2398,37
M,1453.292872,43370.75789,31
M,1207.287852,33671.4595,35
M,1118.219923,32632.91307,31
M,1281.921573,56778.41539,13
F,878.9983936,12054.85904,48
M,735.1033377,51403.71597,52
M,914.3410823,43460.16638,30
M,4.151111645,22722.22204,7
M,1063.592329,38057.33357,55
M,331.8428277,37264.69482,0
M,838.5789048,43501.25753,36
M,418.2996428,49670.02198,21
M,538.9427317,23289.28046,7
F,2133.745481,19675.50759,13
M,1651.322553,34024.66368,32
F,1152.973272,13036.06671,18
F,1065.256355,16658.94724,38
M,486.6526399,30838.6297,30
F,770.8266665,18896.729,45
M,1202.463489,42818.64311,37
M,323.8001014,34576.49203,18
M,2062.870628,30839.18067,67
M,1058.284332,39314.51347,13
M,796.0250533,38443.89641,0
F,1379.770017,15509.4094,25
M,1201.332489,23969.45182,4
M,1114.116007,40359.96721,18
M,821.6071023,50689.19322,34
M,1079.965765,43215.8058,1
F,662.995363,12008.33574,20
F,1343.701549,27168.40822,5
F,553.4557368,21358.42066,3
M,472.954055,63759.78703,16
F,1806.551672,17648.1976,6
F,855.2269959,15348.70666,34
F,790.5543286,20568.82724,17
M,1380.144032,48087.82505,4
M,1522.530802,30765.5638,45
F,967.3490473,14725.14091,42
F,886.2211404,12796.05899,51
M,1323.628142,18820.79497,118
M,1351.325423,46663.39221,37
M,294.0187903,59128.5034,7
M,1756.050716,52497.5856,29
M,439.496364,46784.94481,27
M,725.7832919,35503.64421,23
M,1049.946768,43172.32719,20
M,1138.628859,36978.45938,4
M,568.2242546,39873.24285,26
M,0,43160.3242,40
M,572.6658576,42285.2853,43
M,1270.393178,43032.27159,29
M,1444.432105,19153.34273,54
M,1926.599082,59224.45276,110
M,101.9934557,27909.63104,18
M,547.1749749,36969.00323,56
M,907.633104,28577.09655,4
M,282.8892177,42132.07381,32
F,811.9650452,12853.17561,52
F,1305.104453,20573.55387,11
F,533.9165429,21390.68662,40
F,1420.59614,20197.81153,26
M,89.3129241,39915.45359,5
M,839.04092,36665.70146,30
M,522.1534576,40717.16252,7
M,488.7211263,46503.16615,5
F,983.268503,24554.27156,25
M,442.6659006,43991.81237,34
F,977.589372,17637.7342,15
F,317.2679998,17801.53722,36
M,1033.756658,21837.24283,49
M,629.3201832,52089.63305,3
M,1328.334103,39877.61246,0
F,1486.3773,19164.3504,35
M,760.5532935,19957.83914,44
F,1204.24147,19302.90148,57
F,1367.786515,12449.27904,34
M,226.2992254,34305.25608,22
M,902.4163952,37905.63148,10
M,462.0042896,33157.3622,9
M,1072.379365,19958.54399,48
M,424.04819,25081.84301,23
M,846.1312948,29812.0877,55
F,951.5885363,12163.18485,12
M,1079.823299,44390.71605,0
F,1395.668987,21374.59212,22
M,828.8895452,52560.90735,58
M,829.8842621,40749.78743,2
M,1626.169419,32827.70286,4
M,1057.633174,37229.80731,34
M,729.2259909,35633.50292,34
F,154.8755316,20685.45742,7
M,1583.096101,15350.45605,10
M,0,40766.69534,5
M,528.5692049,42249.357,40
M,809.104674,24820.52559,3
F,132.1045587,20065.72248,26
F,2149.336812,15093.82753,34
M,497.7257852,26591.11317,4
M,489.1655607,26875.72374,20
F,596.539256,9518.832332,18
F,1883.065456,23989.89246,4
F,748.0592283,17362.80746,6
M,1046.918121,42376.50217,24
M,310.1302239,37697.22019,38
F,1065.521076,21129.23446,49
F,1097.067481,20564.1258,29
M,1154.858678,57640.91696,5
M,2049.029845,52568.90881,73
M,1398.652467,34194.0824,37
M,130.3468225,53852.75509,0
M,1400.163187,52343.47718,58
M,0,51740.4216,3
F,552.3342396,21262.56636,3
M,0,58233.02096,54
M,246.6365453,18953.67194,22
M,0,38249.98238,15
F,655.5101263,15771.49243,20
F,100.355433,13940.60266,5
F,1103.003565,25385.60194,16
F,928.2334115,20932.69206,12
M,509.3177986,18221.14656,51
F,420.2570639,24703.99805,12
M,307.7305626,48123.55105,27
M,733.0760867,40056.10037,54
M,851.5646599,33211.1755,11
M,1300.337182,47580.54383,52
F,203.966127,16433.67429,20
F,1557.525571,17132.31236,30
M,0,41359.89161,14
M,1136.455031,47721.27371,47
M,986.1815438,34780.95439,8
M,452.8271077,62912.44434,33
M,775.4935595,46025.8708,16
F,926.0781636,17660.80724,26
M,1074.991267,27834.79004,1
M,844.4654791,44518.39527,8
M,391.558358,45822.52436,53
F,1283.028556,15638.00659,59
F,1343.243517,7032.060009,57
F,1049.420036,15815.34397,37
F,728.9858382,17360.523,51
F,1203.103256,19967.8631,4
M,221.3348565,31764.20291,50
M,149.2232188,36550.33346,49
M,474.6283748,28182.97557,54
F,962.4665364,14606.09006,31
M,1166.213186,36324.67886,3
F,2207.599054,19780.76352,94
F,1244.923511,24291.40798,29
M,913.4535992,52793.18025,39
M,1315.558765,35456.69605,82
M,80.71492577,37651.56783,31
F,745.2211412,24689.51848,45
M,1505.094083,43036.12115,32
F,903.438812,13028.15086,43
M,250.9888204,33568.53155,46
M,857.1507423,34691.32218,20
M,92.97568856,49608.58644,46
M,1363.310379,35387.69892,45
M,146.8971527,41872.17252,31
F,2014.497648,15728.93807,8
M,1112.468524,43201.52049,9
F,237.1635864,25219.98306,45
M,1018.36679,47723.32678,45
M,150.3023857,39730.16503,53
M,1074.12404,47517.86692,47
M,0,30098.42154,10
F,1205.945041,12950.81643,4
F,713.2463934,20549.8519,52
M,1351.852966,40177.95896,7
M,254.7280579,53696.8322,4
F,842.2559874,23310.22886,27
M,390.9808235,47083.4315,36
F,639.4683036,12323.34984,44
F,514.3349873,27443.97525,18
M,791.6633418,48127.62614,35
F,1204.917904,11339.15677,27
M,1000.525438,53680.98374,52
F,810.3080124,16248.45555,12
M,797.8653933,43717.06841,6
M,0,46461.32012,30
M,990.1447723,48040.60189,53
F,284.050552,15352.35978,12
M,1080.321281,48226.7297,34
M,1433.992327,19864.97538,42
M,792.9740677,28674.67063,31
M,1351.957437,24136.07195,8
M,528.6768448,39925.18474,40
M,692.0528224,39586.84902,50
M,1085.520235,36746.32035,22
M,567.7041783,50643.31622,27
M,1190.061303,41965.87995,9
F,289.3569474,15715.50065,20
M,1440.132927,28370.10432,7
M,373.1788864,30826.07502,1
M,733.2005691,38592.04202,36
F,1095.612002,10450.74488,10
M,1117.629704,61940.01578,9
M,505.0151281,43658.81314,4
F,230.1591687,24776.69315,25
M,586.7756504,32622.37614,30
F,513.7976777,15540.45438,41
F,1212.756662,13722.90083,43
M,578.4836466,45066.20733,50
M,1229.520302,59755.03012,25
F,1829.909941,21018.96012,8
F,973.26448,16984.61076,21
M,690.6403424,26989.39435,25
M,781.6677859,49427.51772,22
M,652.2027614,36348.29624,14
M,762.9231977,50293.87225,13
F,843.6424315,17992.31717,46
F,1316.210983,16327.62598,45
F,559.9031826,9357.759248,40
M,355.0300657,52926.77776,20
M,1635.202902,31541.09404,42
M,696.8956932,63952.31349,35
M,444.0427027,47857.71461,36
M,1585.525089,49011.41567,58
M,1322.080983,48906.51832,55
M,941.7416323,34559.64654,8
F,1426.014177,20779.67893,57
F,1359.213947,25548.48741,86
M,1504.569386,36697.40199,22
M,48.26564032,32081.0923,53
M,0,47393.32869,25
F,802.3692671,18999.52529,7
M,600.9390903,43846.20889,19
M,1440.025713,41814.80384,36
F,1184.204443,23235.65679,40
M,31.86206537,33702.65113,53
M,580.3790561,55724.27123,14
F,591.9864699,8815.176376,48
M,915.5920094,37720.18727,51
M,2006.986173,50033.53315,89
F,1216.58625,18140.62399,58
M,970.9255522,46051.86837,13
M,664.7189435,36998.56601,31
M,873.8796086,46203.90955,34
M,444.2814001,56881.20657,16
M,641.7604481,44857.70123,24
F,1106.323694,21202.03008,13
M,616.5546498,46107.20793,8
M,1164.36214,38759.73055,12
M,828.6628118,28427.67029,20
M,23.29833181,37975.53898,48
M,717.4344202,45267.81985,19
M,167.5841567,49087.25569,16
M,821.8532926,35358.39274,2
M,769.6667019,39401.47506,23
M,0,37343.41681,1
M,1038.700266,33783.71422,28
F,1050.151333,16963.81269,6
F,927.6321006,20640.7741,34
M,1014.722629,38780.78972,49
F,1391.441597,11685.64543,52
M,290.483067,47724.23976,56
M,656.4349437,26551.6009,40
M,1456.642937,24089.09534,7
F,1240.724012,19702.7995,21
M,636.6060455,31870.55147,54
M,1665.036973,48295.52515,12
M,825.9559447,31661.62599,46
M,0,61608.53205,41
F,1152.124419,18644.40004,15
F,711.0398753,22000.10656,44
M,1221.083123,29370.58491,29
M,781.2917026,36744.56826,15
M,0,41671.20946,56
M,919.3001361,33866.36338,10
M,155.9899169,50135.85017,42
M,0,42616.60157,47
F,1520.851645,20044.0815,36
M,407.3215382,38285.41491,34
M,555.2299512,22788.96808,22
M,705.1971768,35864.01172,54
F,916.1289706,28839.58373,10
M,1083.281187,45260.41668,46
F,771.1332614,20655.07107,59
M,1700.294976,53844.57899,34
M,679.2668048,36694.75026,20
M,762.9914907,44162.36289,0
F,1196.536996,25651.53638,7
M,627.3837596,47489.28308,12
F,1175.799057,18178.08193,47
M,660.2005712,33598.08914,16
F,822.6253243,10923.38168,43
M,842.4075391,38161.73866,27
M,1248.399685,41555.81099,40
F,1405.876654,27071.3225,38
M,419.7020001,44989.76285,0
F,91.7339465,19153.72843,13
M,157.0034532,50131.87888,24
M,666.5299507,51876.48965,42
M,806.7812411,55735.5492,15
M,0,44754.24888,36
M,1378.266436,40228.93417,20
M,354.216391,25427.05443,7
M,596.1826889,55591.05892,29
M,102.4698629,44600.43197,30
M,637.2169994,48461.90944,56
M,1274.79655,18044.82312,46
M,403.0414814,29200.98376,30
M,619.5151739,53747.54914,23
M,1111.690766,31059.46264,23
M,1235.485768,29992.18595,47
M,850.3855684,45530.37706,35
F,2352.054949,24067.5481,72
M,1518.352515,53971.73059,29
M,0,47935.2832,33
M,541.9440018,37640.30026,13
F,1401.193609,17688.85647,46
M,329.4656843,46028.01545,35
M,530.0938205,21736.80982,18
M,0,27455.909,11
M,1112.06414,27694.72127,20
M,291.0761413,23479.61343,44
M,1133.414939,36456.94903,6
F,488.9570121,15912.30458,33
M,926.5478994,25363.01464,58
M,783.7975633,33151.56724,51
F,246.081819,20046.77246,41
F,860.9177306,11575.70219,5
M,1838.194861,32308.02404,52
F,918.8288881,16110.99046,59
M,1040.105665,16905.45794,41
M,951.620226,41689.56837,54
M,749.1147396,46478.10516,32
M,70.18547766,36216.96353,40
M,1002.351218,43048.16992,18
M,948.705393,14095.80961,32
M,983.6190158,24666.68283,13
F,0,16156.02912,57
F,1209.384198,12830.83284,18
M,527.1727849,28931.12828,47
M,671.76548,40907.8081,25
M,807.2945307,49367.77593,18
F,1189.46474,17287.63921,26
M,612.1079216,31367.71308,56
M,1.980734441,42380.87485,19
M,507.9075264,45727.76853,45
M,1678.118466,41813.89234,41
M,0,51054.56902,14
F,378.6721749,14328.31189,1
F,1202.760711,20973.25965,27
F,1038.540997,21839.72003,21
M,333.1800575,29400.47785,4
M,1322.251761,43802.62724,51
F,1579.216996,15111.91448,32
M,852.5307769,46662.76795,46
M,1407.869208,43033.93593,2
F,0,17791.43323,37
M,350.1960855,46893.73199,3
F,1276.350839,27732.26882,17
M,17.03168001,24492.21348,28
M,1288.406997,44253.30874,113
M,861.3638604,47969.67726,48
M,1209.756641,40605.81341,5
M,1067.779229,28077.25468,36
M,831.58733,32203.27184,54
M,1747.983669,18966.10957,82
M,0,58211.53607,2
F,1177.327655,13737.05034,3
M,0,50559.47075,4
M,943.4672893,26388.61716,3
M,61.18334462,37604.2178,37
M,1436.647669,38571.32806,5
M,343.6431783,43483.73796,47
M,1018.382871,30846.82094,32
F,1173.09812,23811.0003,33
M,979.8510491,44869.04691,26
M,444.6047964,51584.33636,20
M,282.0424337,50501.07724,40
F,1420.022982,26424.53908,48
M,654.6613601,32400.48148,37
M,1388.563489,21151.26313,15
F,0,13621.81119,34
M,0.023816297,37981.78063,49
F,1132.084057,15675.53444,34
M,1330.481097,50459.0469,52
M,815.1740233,37946.9814,50
M,1163.32404,38323.0844,45
M,769.2306365,49590.06658,53
M,698.0788729,38960.26719,13
M,0,41239.02051,42
F,1789.477475,17667.78222,115
M,1124.966527,50701.72754,22
M,1012.286208,60697.63362,15
M,0,31722.32967,52
M,481.7778056,34478.9529,24
F,1383.569824,17245.02869,38
M,856.7704514,42662.80198,8
M,994.0118889,52188.77527,36
M,203.3281235,40490.14499,3
M,1856.914717,33445.61687,70
M,566.8727192,67018.41961,50
M,1428.725258,51633.43285,38
M,1339.199963,44257.9353,19
F,215.6338978,23221.61937,19
M,1125.656562,34758.12378,85
M,514.8594362,57241.70308,27
F,564.8027621,21314.77944,50
F,705.8830645,11121.69931,39
M,390.0217243,39029.85707,43
M,690.6010978,43511.33727,15
F,1596.701055,21581.27226,27
M,1578.463711,51413.84027,32
F,1363.992957,18140.36103,16
M,819.3263746,22406.05494,10
M,0,44712.23168,36
M,870.0205679,40535.31012,27
M,629.2718914,35695.08861,4
M,217.5124122,39616.26025,32
F,1702.981702,25203.45676,44
M,86.57888823,31893.22336,19
F,967.1689244,27077.62677,34
F,329.7643313,17762.77388,32
M,594.3644282,24273.56248,54
M,51.07230207,38764.39468,44
M,345.3938681,27012.75388,7
F,740.5778507,17700.07207,46
M,1128.833475,45043.93562,35
M,1549.263306,43240.45903,39
F,472.0245371,13685.47013,50
M,466.1097686,26598.12135,1
M,633.7831603,37672.1581,18
M,959.0214602,46133.13427,19
M,1634.996685,36995.75116,18
M,155.9930613,37599.76797,41
M,1060.97292,37410.37638,1
M,862.1501957,59240.84503,5
F,380.9051066,22042.57001,55
M,184.5304739,35058.34065,10
M,1690.38735,46228.32006,12
M,406.9985219,41505.40605,26
M,626.1681253,35196.07823,34
M,1915.332066,21361.04813,9
F,1017.360966,21702.1831,43
M,669.3614789,46007.00527,20
M,574.4698776,46696.18634,28
F,256.3256705,15627.66279,40
F,1365.79119,22301.70606,29
M,1194.645236,35622.32821,35
M,286.3010545,30026.07076,26
F,1260.494009,8549.253176,24
M,659.7830853,42054.91499,26
F,583.7742232,12240.66052,49
M,1024.819477,40380.29796,27
M,1045.426886,50639.06009,6
M,522.7744089,37481.68219,8
M,212.9317825,46843.91249,26
M,0,54609.72856,14
M,316.5638722,30293.96333,6
M,625.0173287,58911.60865,38
F,789.3772662,21140.50887,13
M,454.4881463,39608.32287,43
M,1293.297606,65128.40453,25
M,964.0904134,48405.84311,30
M,316.0175119,39959.93,30
M,826.0227222,53874.37194,39
M,667.4920413,24613.67552,2
F,950.4772929,17932.12509,55
M,0,54659.16319,38
M,650.2901385,44358.65162,51
M,448.8819968,38426.25934,21
M,1326.41237,35158.19033,52
M,1322.093977,51845.1804,11
M,575.1376565,25669.69717,51
M,392.4771819,20674.67281,52
F,716.0480967,15149.87577,28
M,358.9239515,50989.7442,10
M,946.8920555,9364.849781,1
M,184.8872983,49716.02041,57
M,600.8200858,49727.48991,31
M,965.1504836,34783.00688,14
M,937.0370554,42169.0434,41
M,1225.922648,43718.69493,45
M,581.3131046,32454.11015,29
M,62.11093385,51206.29252,12
M,1653.551876,23137.56122,29
F,994.0907388,17401.84724,23
F,1080.759733,16900.3906,13
M,663.6637928,51135.08626,15
M,0,44464.29729,14
M,11.13807006,52195.92052,2
F,1403.163526,28207.93167,22
M,1005.525429,34587.24363,50
F,831.3044957,17572.31793,35
M,154.2124634,29153.45158,7
M,497.8819052,55543.62469,56
F,601.8912206,16948.61323,50
M,832.3445356,51737.37105,25
M,1557.559016,36742.18853,34
M,705.3382099,23952.54451,3
M,1234.102021,43764.86864,86
F,816.4436082,19141.73021,46
M,768.3785848,43325.97039,46
F,1725.339244,18268.19537,8
M,1004.125407,53397.392,9
F,952.8871314,15082.67711,27
M,1965.329358,31804.63422,20
M,930.0813016,21575.42385,24
M,499.6463238,69342.67248,22
M,1140.140114,41775.51811,55
M,518.3699058,27527.2348,6
M,1167.889158,35969.02356,30
M,1402.242717,32742.27061,50
M,0,31363.6495,27
M,42.14999323,31812.89153,52
M,989.0177917,35129.09174,28
M,10.23148531,27237.38077,19
F,1298.511809,20491.77034,32
M,987.2500449,50045.76318,8
M,920.5743145,40527.98706,2
M,534.0555448,30948.80675,41
F,1249.766474,16251.2847,51
F,732.4299418,26433.10544,38
M,655.1998724,38192.53039,13
M,224.2091091,51199.64167,6
M,635.808711,40497.38162,24
F,1384.415373,13707.0416,38
M,979.1059379,46319.91199,6
F,1463.828111,15657.43448,32
M,1302.783778,50709.50863,10
F,50.95148626,16251.61106,35
M,1235.187684,50865.52407,33
F,1047.225624,18069.25235,46
F,1032.625789,21122.95701,50
F,1285.956397,24106.58027,43
M,1265.127739,49385.52186,5
M,1032.513001,42495.46261,6
M,566.3670972,39033.32499,59
M,521.8002069,22209.05521,12
F,313.2133614,28399.35086,32
F,0,18251.72562,26
F,982.8003557,20312.21096,47
M,430.4690603,47462.07099,58
F,1255.848888,22022.57658,35
M,1082.169496,54099.91952,36
M,450.3274856,52446.41,6
M,814.6550424,42520.09365,1
F,1068.454641,13638.70269,50
M,549.1689893,64952.61264,35
M,928.4096682,41482.44353,29
M,1476.762643,54844.51934,12
F,785.8549597,19188.91423,54
M,1493.61038,38744.22826,0
M,1074.01591,50491.26051,57
M,693.3584799,46466.29939,32
M,848.6053871,22749.64768,19
M,1233.711874,72461.30139,4
M,1264.132385,35385.1168,17
M,1474.638036,39872.22777,46
M,700.2448482,25919.03935,44
M,803.9755663,41429.24825,6
M,120.843053,36205.87776,49
M,1032.403484,38691.79393,34
M,563.9920899,60222.36765,23
M,377.3636418,37442.84265,34
M,0,26493.24268,40
F,688.6979763,18794.48972,34
F,583.2484746,17353.83858,16
M,1509.871131,41246.58701,7
M,43.14350042,34316.89015,45
M,860.7512943,36605.23178,12
M,204.0302467,51108.04496,4
M,1059.244387,59865.02823,49
M,1207.741224,33416.60657,59
M,615.8218494,34590.68358,44
M,1018.56813,34103.87952,49
M,1436.670724,46755.28083,8
M,1800.641733,48708.95993,98
M,0,56943.90944,31
F,1006.969158,10364.81853,48
M,868.7298917,40902.42961,37
M,1068.577035,26315.04709,31
M,838.8491505,34358.86667,59
M,1278.429972,25590.65652,27
M,264.0160964,45987.47391,18
M,1168.570735,47561.0981,31
F,1600.625534,24223.25141,16
M,456.1387522,43943.49589,9
F,1578.289555,12778.5985,32
F,1205.310031,19889.57075,58
F,1115.54336,22552.71309,8
F,950.488156,13299.48696,8
M,1547.995445,37524.25353,104
M,256.4389848,40227.38208,23
F,1367.855955,12489.81425,38
M,400.8888732,53900.66446,11
F,1020.589033,13094.94573,36
M,596.4297067,12135.54156,41
M,289.531497,36841.99817,30
M,775.7339827,37022.00324,33
M,895.3238349,43554.0744,15
M,1798.778917,57191.63224,58
M,1112.455001,40576.19022,22
F,1225.345971,5524.37479,59
M,927.6159508,40618.11065,28
M,252.1069537,38494.65469,28
F,1128.356209,15669.09653,20
M,424.4959338,23983.77316,10
F,1084.446531,26713.7972,17
M,1360.398571,29868.31119,6
F,1009.109251,8868.656745,55
M,0,29097.54484,58
M,336.5035487,40626.99417,41
M,537.140426,52513.66722,2
M,600.134861,39395.9784,9
M,938.0901344,46370.82126,47
M,2095.114817,44647.58648,76
M,1176.791505,30579.24922,31
M,1099.62491,48202.21488,4
M,417.646983,54009.45088,10
M,1175.594953,19030.13944,43
M,1245.086295,40290.50389,53
F,1381.274512,23903.85455,31
M,1068.986888,37171.65141,33
